time,own_icao24,intruder_icao24,own_latitude,own_longitude,own_geo_altitude_m,own_velocity_ms,own_heading_deg,own_vertical_rate_ms,intruder_latitude,intruder_longitude,intruder_geo_altitude_m,intruder_velocity_ms,intruder_heading_deg,intruder_vertical_rate_ms,relative_distance_km,relative_altitude_m,relative_speed_proxy_ms,distance_state,altitude_state,closing_state,mdp_state,recommended_action,reward
1781284313,896176,780df3,22.2068,113.4226,4450.08,200.74,245.47,-0.33,22.8008,113.7221,1005.84,92.95,153.72,-5.53,72.864,-3444.24,107.79,far,below,approaching,far_below_approaching,maintain,5
1781284313,896176,75058d,22.2068,113.4226,4450.08,200.74,245.47,-0.33,22.8211,113.6874,960.12,96.87,152.48,0.0,73.523,-3489.96,103.87,far,below,approaching,far_below_approaching,maintain,5
1781284313,896176,710103,22.2068,113.4226,4450.08,200.74,245.47,-0.33,22.1831,113.7378,1280.16,113.47,335.06,-2.28,32.558,-3169.92,87.27,far,below,approaching,far_below_approaching,maintain,5
1781284313,45217e,71c209,13.6968,100.7624,76.2,68.5,194.35,-2.28,13.644,101.1033,5242.56,174.62,87.13,15.93,37.298,5166.36,106.12,far,above,approaching,far_above_approaching,maintain,5
1781284313,45217e,88628e,13.6968,100.7624,76.2,68.5,194.35,-2.28,13.7739,101.1756,6469.38,187.84,88.43,6.18,45.448,6393.18,119.34,far,above,approaching,far_above_approaching,maintain,5
1781284313,45217e,7c496c,13.6968,100.7624,76.2,68.5,194.35,-2.28,13.5332,100.7125,1447.8,135.77,166.86,7.8,18.974,1371.6,67.27,medium,above,approaching,medium_above_approaching,maintain,5
1781284313,45217e,86eb72,13.6968,100.7624,76.2,68.5,194.35,-2.28,13.7094,100.7657,99.06,82.35,194.47,-4.55,1.446,22.86,13.85,near,same,stable,near_same_stable,climb,-100
1781284313,45217e,885b4a,13.6968,100.7624,76.2,68.5,194.35,-2.28,13.7106,100.8527,2423.16,137.39,14.97,-3.9,9.875,2346.96,68.89,medium,above,approaching,medium_above_approaching,maintain,5
1781284313,682211,06a2df,37.294,126.6196,2606.04,146.76,162.45,13.98,37.427,126.5027,784.86,101.24,129.43,8.78,18.04,-1821.18,45.52,medium,below,approaching,medium_below_approaching,maintain,5
1781284313,682211,7892a6,37.294,126.6196,2606.04,146.76,162.45,13.98,37.3146,126.3253,1882.14,141.48,338.01,-3.25,26.131,-723.9,5.28,far,below,stable,far_below_stable,maintain,5
1781284313,a96412,89916d,39.005,141.4567,12458.7,205.72,244.52,0.0,38.9188,141.5643,11833.86,213.17,241.46,0.0,13.357,-624.84,7.45,medium,below,stable,medium_below_stable,maintain,5
1781284313,a976a5,a95ca4,34.3739,131.2109,12672.06,190.5,237.13,0.0,34.3497,131.051,9845.04,285.53,58.26,0.0,14.922,-2827.02,95.03,medium,below,approaching,medium_below_approaching,maintain,5
1781284313,780a65,789232,37.6462,141.6016,11285.22,201.89,225.31,0.0,37.5002,141.416,12542.52,204.44,225.2,0.0,23.046,1257.3,2.55,far,above,stable,far_above_stable,maintain,5
1781284313,780a65,780f77,37.6462,141.6016,11285.22,201.89,225.31,0.0,37.6773,141.9143,10668.0,193.95,235.05,0.0,27.742,-617.22,7.94,far,below,stable,far_below_stable,maintain,5
1781284313,780a5c,780a89,22.0592,114.2854,3535.68,176.94,119.62,4.55,21.9092,114.54,5257.8,221.04,120.03,8.78,31.102,1722.12,44.1,far,above,approaching,far_above_approaching,maintain,5
1781284313,780a5c,896477,22.0592,114.2854,3535.68,176.94,119.62,4.55,22.1254,114.1045,3558.54,152.36,163.52,13.66,20.039,22.86,24.58,far,same,approaching,far_same_approaching,maintain,5
1781284313,780a5c,750148,22.0592,114.2854,3535.68,176.94,119.62,4.55,22.3714,113.8706,4800.6,191.9,0.77,0.98,55.031,1264.92,14.96,far,above,stable,far_above_stable,maintain,5
1781284313,780a5c,780aaa,22.0592,114.2854,3535.68,176.94,119.62,4.55,22.3177,113.9656,586.74,101.03,71.29,3.9,43.708,-2948.94,75.91,far,below,approaching,far_below_approaching,maintain,5
1781284313,780a5c,8881da,22.0592,114.2854,3535.68,176.94,119.62,4.55,21.806,114.0646,7170.42,205.47,341.61,0.0,36.213,3634.74,28.53,far,above,approaching,far_above_approaching,maintain,5
1781284313,780a5c,71c719,22.0592,114.2854,3535.68,176.94,119.62,4.55,21.8143,114.7172,6644.64,219.96,120.34,6.83,52.203,3108.96,43.02,far,above,approaching,far_above_approaching,maintain,5
1781284313,780a5c,769101,22.0592,114.2854,3535.68,176.94,119.62,4.55,21.9008,114.0456,2141.22,177.65,309.36,-5.53,30.358,-1394.46,0.71,far,below,stable,far_below_stable,maintain,5
1781284313,780a5c,7587af,22.0592,114.2854,3535.68,176.94,119.62,4.55,21.4241,114.5824,9936.48,210.57,125.55,2.93,76.994,6400.8,33.63,far,above,approaching,far_above_approaching,maintain,5
1781284313,780a5c,710103,22.0592,114.2854,3535.68,176.94,119.62,4.55,22.1831,113.7378,1280.16,113.47,335.06,-2.28,58.066,-2255.52,63.47,far,below,approaching,far_below_approaching,maintain,5
1781284313,780a89,896477,21.9092,114.54,5257.8,221.04,120.03,8.78,22.1254,114.1045,3558.54,152.36,163.52,13.66,50.925,-1699.26,68.68,far,below,approaching,far_below_approaching,maintain,5
1781284313,780a89,780aaa,21.9092,114.54,5257.8,221.04,120.03,8.78,22.3177,113.9656,586.74,101.03,71.29,3.9,74.596,-4671.06,120.01,far,below,approaching,far_below_approaching,maintain,5
1781284313,780a89,8881da,21.9092,114.54,5257.8,221.04,120.03,8.78,21.806,114.0646,7170.42,205.47,341.61,0.0,50.386,1912.62,15.57,far,above,approaching,far_above_approaching,maintain,5
1781284313,780a89,71c719,21.9092,114.54,5257.8,221.04,120.03,8.78,21.8143,114.7172,6644.64,219.96,120.34,6.83,21.113,1386.84,1.08,far,above,stable,far_above_stable,maintain,5
1781284313,780a89,769101,21.9092,114.54,5257.8,221.04,120.03,8.78,21.9008,114.0456,2141.22,177.65,309.36,-5.53,51.014,-3116.58,43.39,far,below,approaching,far_below_approaching,maintain,5
1781284313,780a89,7587af,21.9092,114.54,5257.8,221.04,120.03,8.78,21.4241,114.5824,9936.48,210.57,125.55,2.93,54.118,4678.68,10.47,far,above,stable,far_above_stable,maintain,5
1781284313,780a89,71bd84,21.9092,114.54,5257.8,221.04,120.03,8.78,21.7647,115.0811,7673.34,232.76,84.04,7.8,58.116,2415.54,11.72,far,above,stable,far_above_stable,maintain,5
1781284313,896357,8880e2,20.9588,99.9062,10431.78,256.57,281.33,0.0,20.7927,99.9799,11087.1,254.95,282.94,0.33,19.994,655.32,1.62,medium,above,stable,medium_above_stable,maintain,5
1781284313,780a9c,780256,19.3517,117.4203,10789.92,256.32,132.56,0.0,18.9211,117.9122,10782.3,236.64,132.71,-0.33,70.447,-7.62,19.68,far,same,approaching,far_same_approaching,maintain,5
1781284313,704946,4bb0e5,17.0956,96.7065,3246.12,138.96,259.98,-7.48,17.3106,96.236,11094.72,260.88,308.11,0.0,55.4,7848.6,121.92,far,above,approaching,far_above_approaching,maintain,5
1781284313,704946,4bb0e3,17.0956,96.7065,3246.12,138.96,259.98,-7.48,17.2397,96.1668,10431.78,255.73,308.88,0.0,59.535,7185.66,116.77,far,above,approaching,far_above_approaching,maintain,5
1781284313,4bb0e5,4bb0e3,17.3106,96.236,11094.72,260.88,308.11,0.0,17.2397,96.1668,10431.78,255.73,308.88,0.0,10.777,-662.94,5.15,medium,below,stable,medium_below_stable,maintain,5
1781284313,4bb0e5,4bb10a,17.3106,96.236,11094.72,260.88,308.11,0.0,16.815,95.7863,11711.94,259.73,315.16,0.0,72.952,617.22,1.15,far,above,stable,far_above_stable,maintain,5
1781284313,4bb0e5,800cff,17.3106,96.236,11094.72,260.88,308.11,0.0,16.938,95.8884,11071.86,228.78,298.18,0.0,55.506,-22.86,32.1,far,same,approaching,far_same_approaching,maintain,5
1781284313,4bb0e3,4bb10a,17.2397,96.1668,10431.78,255.73,308.88,0.0,16.815,95.7863,11711.94,259.73,315.16,0.0,62.183,1280.16,4.0,far,above,stable,far_above_stable,maintain,5
1781284313,4bb0e3,800cff,17.2397,96.1668,10431.78,255.73,308.88,0.0,16.938,95.8884,11071.86,228.78,298.18,0.0,44.733,640.08,26.95,far,above,approaching,far_above_approaching,maintain,5
1781284313,4bb10a,3c670e,16.815,95.7863,11711.94,259.73,315.16,0.0,16.5602,95.5903,11079.48,261.59,304.91,0.65,35.193,-632.46,1.86,far,below,stable,far_below_stable,maintain,5
1781284313,4bb10a,4007ed,16.815,95.7863,11711.94,259.73,315.16,0.0,16.2747,96.1022,9745.98,259.25,303.75,0.0,68.871,-1965.96,0.48,far,below,stable,far_below_stable,maintain,5
1781284313,4bb10a,800c85,16.815,95.7863,11711.94,259.73,315.16,0.0,16.6394,95.6783,10424.16,244.87,304.56,0.0,22.661,-1287.78,14.86,far,below,stable,far_below_stable,maintain,5
1781284313,4bb10a,800cff,16.815,95.7863,11711.94,259.73,315.16,0.0,16.938,95.8884,11071.86,228.78,298.18,0.0,17.467,-640.08,30.95,medium,below,approaching,medium_below_approaching,maintain,5
1781284313,a479b2,71c249,15.0501,121.312,3977.64,202.33,298.39,-19.83,15.0639,121.9566,5196.84,164.41,214.93,0.33,69.232,1219.2,37.92,far,above,approaching,far_above_approaching,maintain,5
1781284313,a479b2,758303,15.0501,121.312,3977.64,202.33,298.39,-19.83,15.7408,121.3696,7452.36,231.0,21.42,5.85,77.05,3474.72,28.67,far,above,approaching,far_above_approaching,maintain,5
1781284313,780b7f,7812f4,2.1993,103.8837,8031.48,190.74,356.29,9.75,2.1773,104.1048,5189.22,175.94,180.0,-7.48,24.689,-2842.26,14.8,far,below,stable,far_below_stable,maintain,5
1781284313,896477,750148,22.1254,114.1045,3558.54,152.36,163.52,13.66,22.3714,113.8706,4800.6,191.9,0.77,0.98,36.438,1242.06,39.54,far,above,approaching,far_above_approaching,maintain,5
1781284313,896477,780aaa,22.1254,114.1045,3558.54,152.36,163.52,13.66,22.3177,113.9656,586.74,101.03,71.29,3.9,25.723,-2971.8,51.33,far,below,approaching,far_below_approaching,maintain,5
1781284313,896477,8881da,22.1254,114.1045,3558.54,152.36,163.52,13.66,21.806,114.0646,7170.42,205.47,341.61,0.0,35.753,3611.88,53.11,far,above,approaching,far_above_approaching,maintain,5
1781284313,896477,a3c2d5,22.1254,114.1045,3558.54,152.36,163.52,13.66,22.6962,113.7794,388.62,76.61,153.26,-4.23,71.731,-3169.92,75.75,far,below,approaching,far_below_approaching,maintain,5
1781284313,896477,040065,22.1254,114.1045,3558.54,152.36,163.52,13.66,22.2406,113.4293,6286.5,222.18,200.32,5.2,70.692,2727.96,69.82,far,above,approaching,far_above_approaching,maintain,5
1781284313,896477,78175d,22.1254,114.1045,3558.54,152.36,163.52,13.66,22.7232,113.7411,457.2,68.1,153.05,-3.58,76.248,-3101.34,84.26,far,below,approaching,far_below_approaching,maintain,5
1781284313,896477,4ba94e,22.1254,114.1045,3558.54,152.36,163.52,13.66,22.1853,113.3705,6697.98,212.11,247.17,2.93,75.884,3139.44,59.75,far,above,approaching,far_above_approaching,maintain,5
1781284313,896477,7816d5,22.1254,114.1045,3558.54,152.36,163.52,13.66,22.7032,113.8712,3726.18,182.79,331.42,10.73,68.578,167.64,30.43,far,same,approaching,far_same_approaching,maintain,5
1781284313,896477,71c719,22.1254,114.1045,3558.54,152.36,163.52,13.66,21.8143,114.7172,6644.64,219.96,120.34,6.83,72.032,3086.1,67.6,far,above,approaching,far_above_approaching,maintain,5
1781284313,896477,769101,22.1254,114.1045,3558.54,152.36,163.52,13.66,21.9008,114.0456,2141.22,177.65,309.36,-5.53,25.702,-1417.32,25.29,far,below,approaching,far_below_approaching,maintain,5
1781284313,896477,710103,22.1254,114.1045,3558.54,152.36,163.52,13.66,22.1831,113.7378,1280.16,113.47,335.06,-2.28,38.306,-2278.38,38.89,far,below,approaching,far_below_approaching,maintain,5
1781284313,780b20,86efb0,22.4957,107.1685,8793.48,217.62,258.82,-4.55,22.5399,107.4121,9448.8,240.02,259.0,-7.15,25.5,655.32,22.4,far,above,approaching,far_above_approaching,maintain,5
1781284313,780b20,888189,22.4957,107.1685,8793.48,217.62,258.82,-4.55,22.377,107.738,9029.7,245.17,79.11,4.55,60.002,236.22,27.55,far,same,approaching,far_same_approaching,maintain,5
1781284313,780b20,88813f,22.4957,107.1685,8793.48,217.62,258.82,-4.55,22.2106,106.8398,6149.34,216.44,44.71,-0.33,46.343,-2644.14,1.18,far,below,stable,far_below_stable,maintain,5
1781284313,780b20,7811d8,22.4957,107.1685,8793.48,217.62,258.82,-4.55,22.3019,107.0348,6797.04,203.85,72.07,-2.28,25.56,-1996.44,13.77,far,below,stable,far_below_stable,maintain,5
1781284313,750148,780aaa,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.3177,113.9656,586.74,101.03,71.29,3.9,11.451,-4213.86,90.87,medium,below,approaching,medium_below_approaching,maintain,5
1781284313,750148,780ade,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.911,113.673,1584.96,97.16,185.47,1.63,63.335,-3215.64,94.74,far,below,approaching,far_below_approaching,maintain,5
1781284313,750148,780d8e,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.8224,113.53,967.74,111.6,18.27,1.3,61.135,-3832.86,80.3,far,below,approaching,far_below_approaching,maintain,5
1781284313,750148,8881da,22.3714,113.8706,4800.6,191.9,0.77,0.98,21.806,114.0646,7170.42,205.47,341.61,0.0,65.971,2369.82,13.57,far,above,stable,far_above_stable,maintain,5
1781284313,750148,a3c2d5,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.6962,113.7794,388.62,76.61,153.26,-4.23,37.311,-4411.98,115.29,far,below,approaching,far_below_approaching,maintain,5
1781284313,750148,040065,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.2406,113.4293,6286.5,222.18,200.32,5.2,47.671,1485.9,30.28,far,above,approaching,far_above_approaching,maintain,5
1781284313,750148,78175d,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.7232,113.7411,457.2,68.1,153.05,-3.58,41.317,-4343.4,123.8,far,below,approaching,far_below_approaching,maintain,5
1781284313,750148,4ba94e,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.1853,113.3705,6697.98,212.11,247.17,2.93,55.463,1897.38,20.21,far,above,approaching,far_above_approaching,maintain,5
1781284313,750148,7816d5,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.7032,113.8712,3726.18,182.79,331.42,10.73,36.895,-1074.42,9.11,far,below,stable,far_below_stable,maintain,5
1781284313,750148,06a1ea,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.2849,113.2281,7673.34,217.9,134.71,0.0,66.782,2872.74,26.0,far,above,approaching,far_above_approaching,maintain,5
1781284313,750148,769101,22.3714,113.8706,4800.6,191.9,0.77,0.98,21.9008,114.0456,2141.22,177.65,309.36,-5.53,55.346,-2659.38,14.25,far,below,stable,far_below_stable,maintain,5
1781284313,750148,78127b,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.1532,113.2273,2148.84,145.31,202.48,-4.88,70.506,-2651.76,46.59,far,below,approaching,far_below_approaching,maintain,5
1781284313,750148,781498,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.8837,114.0588,1600.2,141.86,288.17,0.0,60.151,-3200.4,50.04,far,below,approaching,far_below_approaching,maintain,5
1781284313,750148,780e13,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.7607,113.4743,1821.18,100.03,183.83,-4.88,59.412,-2979.42,91.87,far,below,approaching,far_below_approaching,maintain,5
1781284313,750148,780df3,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.8008,113.7221,1005.84,92.95,153.72,-5.53,50.122,-3794.76,98.95,far,below,approaching,far_below_approaching,maintain,5
1781284313,750148,75058d,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.8211,113.6874,960.12,96.87,152.48,0.0,53.424,-3840.48,95.03,far,below,approaching,far_below_approaching,maintain,5
1781284313,750148,710103,22.3714,113.8706,4800.6,191.9,0.77,0.98,22.1831,113.7378,1280.16,113.47,335.06,-2.28,25.002,-3520.44,78.43,far,below,approaching,far_below_approaching,maintain,5
1781284313,780aaa,780ade,22.3177,113.9656,586.74,101.03,71.29,3.9,22.911,113.673,1584.96,97.16,185.47,1.63,72.487,998.22,3.87,far,above,stable,far_above_stable,maintain,5
1781284313,780aaa,780d8e,22.3177,113.9656,586.74,101.03,71.29,3.9,22.8224,113.53,967.74,111.6,18.27,1.3,71.763,381.0,10.57,far,above,stable,far_above_stable,maintain,5
1781284313,780aaa,8881da,22.3177,113.9656,586.74,101.03,71.29,3.9,21.806,114.0646,7170.42,205.47,341.61,0.0,57.806,6583.68,104.44,far,above,approaching,far_above_approaching,maintain,5
1781284313,780aaa,a3c2d5,22.3177,113.9656,586.74,101.03,71.29,3.9,22.6962,113.7794,388.62,76.61,153.26,-4.23,46.23,-198.12,24.42,far,same,approaching,far_same_approaching,maintain,5
1781284313,780aaa,040065,22.3177,113.9656,586.74,101.03,71.29,3.9,22.2406,113.4293,6286.5,222.18,200.32,5.2,55.844,5699.76,121.15,far,above,approaching,far_above_approaching,maintain,5
1781284313,780aaa,78175d,22.3177,113.9656,586.74,101.03,71.29,3.9,22.7232,113.7411,457.2,68.1,153.05,-3.58,50.644,-129.54,32.93,far,same,approaching,far_same_approaching,maintain,5
1781284313,780aaa,4ba94e,22.3177,113.9656,586.74,101.03,71.29,3.9,22.1853,113.3705,6697.98,212.11,247.17,2.93,62.989,6111.24,111.08,far,above,approaching,far_above_approaching,maintain,5
1781284313,780aaa,7816d5,22.3177,113.9656,586.74,101.03,71.29,3.9,22.7032,113.8712,3726.18,182.79,331.42,10.73,43.949,3139.44,81.76,far,above,approaching,far_above_approaching,maintain,5
1781284313,780aaa,06a1ea,22.3177,113.9656,586.74,101.03,71.29,3.9,22.2849,113.2281,7673.34,217.9,134.71,0.0,75.96,7086.6,116.87,far,above,approaching,far_above_approaching,maintain,5
1781284313,780aaa,769101,22.3177,113.9656,586.74,101.03,71.29,3.9,21.9008,114.0456,2141.22,177.65,309.36,-5.53,47.084,1554.48,76.62,far,above,approaching,far_above_approaching,maintain,5
1781284313,780aaa,78127b,22.3177,113.9656,586.74,101.03,71.29,3.9,22.1532,113.2273,2148.84,145.31,202.48,-4.88,78.161,1562.1,44.28,far,above,approaching,far_above_approaching,maintain,5
1781284313,780aaa,781498,22.3177,113.9656,586.74,101.03,71.29,3.9,22.8837,114.0588,1600.2,141.86,288.17,0.0,63.659,1013.46,40.83,far,above,approaching,far_above_approaching,maintain,5
1781284313,780aaa,780e13,22.3177,113.9656,586.74,101.03,71.29,3.9,22.7607,113.4743,1821.18,100.03,183.83,-4.88,70.515,1234.44,1.0,far,above,stable,far_above_stable,maintain,5
1781284313,780aaa,780df3,22.3177,113.9656,586.74,101.03,71.29,3.9,22.8008,113.7221,1005.84,92.95,153.72,-5.53,59.252,419.1,8.08,far,above,stable,far_above_stable,maintain,5
1781284313,780aaa,75058d,22.3177,113.9656,586.74,101.03,71.29,3.9,22.8211,113.6874,960.12,96.87,152.48,0.0,62.843,373.38,4.16,far,above,stable,far_above_stable,maintain,5
1781284313,780aaa,710103,22.3177,113.9656,586.74,101.03,71.29,3.9,22.1831,113.7378,1280.16,113.47,335.06,-2.28,27.814,693.42,12.44,far,above,stable,far_above_stable,maintain,5
1781284313,781df6,789296,33.2649,132.854,11795.76,303.02,81.8,0.0,32.97,133.5195,11529.06,185.92,244.43,0.33,70.119,-266.7,117.1,far,same,approaching,far_same_approaching,maintain,5
1781284313,781df6,7812be,33.2649,132.854,11795.76,303.02,81.8,0.0,33.2587,133.2482,10538.46,297.22,81.24,-0.33,36.658,-1257.3,5.8,far,below,stable,far_below_stable,maintain,5
1781284313,780ae5,780022,38.132,139.2159,11224.26,201.54,243.3,0.0,37.5994,138.7906,9707.88,286.72,80.08,0.0,70.008,-1516.38,85.18,far,below,approaching,far_below_approaching,maintain,5
1781284313,780ade,780d8e,22.911,113.673,1584.96,97.16,185.47,1.63,22.8224,113.53,967.74,111.6,18.27,1.3,17.656,-617.22,14.44,medium,below,stable,medium_below_stable,maintain,5
1781284313,780ade,a3c2d5,22.911,113.673,1584.96,97.16,185.47,1.63,22.6962,113.7794,388.62,76.61,153.26,-4.23,26.257,-1196.34,20.55,far,below,approaching,far_below_approaching,maintain,5
1781284313,780ade,040065,22.911,113.673,1584.96,97.16,185.47,1.63,22.2406,113.4293,6286.5,222.18,200.32,5.2,78.632,4701.54,125.02,far,above,approaching,far_above_approaching,maintain,5
1781284313,780ade,882da4,22.911,113.673,1584.96,97.16,185.47,1.63,22.5614,113.0215,8892.54,227.27,139.31,-4.88,77.3,7307.58,130.11,far,above,approaching,far_above_approaching,maintain,5
1781284313,780ade,78175d,22.911,113.673,1584.96,97.16,185.47,1.63,22.7232,113.7411,457.2,68.1,153.05,-3.58,22.018,-1127.76,29.06,far,below,approaching,far_below_approaching,maintain,5
1781284313,780ade,7816d5,22.911,113.673,1584.96,97.16,185.47,1.63,22.7032,113.8712,3726.18,182.79,331.42,10.73,30.767,2141.22,85.63,far,above,approaching,far_above_approaching,maintain,5
1781284313,780ade,780603,22.911,113.673,1584.96,97.16,185.47,1.63,23.267,114.0158,6004.56,216.77,9.15,7.8,52.882,4419.6,119.61,far,above,approaching,far_above_approaching,maintain,5
1781284313,780ade,7805b3,22.911,113.673,1584.96,97.16,185.47,1.63,23.1309,113.7425,5989.32,207.42,341.34,6.5,25.465,4404.36,110.26,far,above,approaching,far_above_approaching,maintain,5
1781284313,780ade,781498,22.911,113.673,1584.96,97.16,185.47,1.63,22.8837,114.0588,1600.2,141.86,288.17,0.0,39.635,15.24,44.7,far,same,approaching,far_same_approaching,maintain,5
1781284313,780ade,780e13,22.911,113.673,1584.96,97.16,185.47,1.63,22.7607,113.4743,1821.18,100.03,183.83,-4.88,26.343,236.22,2.87,far,same,stable,far_same_stable,maintain,5
1781284313,780ade,780df3,22.911,113.673,1584.96,97.16,185.47,1.63,22.8008,113.7221,1005.84,92.95,153.72,-5.53,13.246,-579.12,4.21,medium,below,stable,medium_below_stable,maintain,5
1781284313,780ade,75058d,22.911,113.673,1584.96,97.16,185.47,1.63,22.8211,113.6874,960.12,96.87,152.48,0.0,10.105,-624.84,0.29,medium,below,stable,medium_below_stable,maintain,5
1781284313,8964b0,8991d5,21.2938,117.6096,11109.96,259.15,235.27,0.0,20.9549,117.035,10789.92,239.74,64.04,0.0,70.513,-320.04,19.41,far,below,approaching,far_below_approaching,maintain,5
1781284313,8964b0,873028,21.2938,117.6096,11109.96,259.15,235.27,0.0,21.3162,118.1318,12085.32,259.27,75.99,0.33,54.155,975.36,0.12,far,above,stable,far_above_stable,maintain,5
1781284313,8964b0,71bd53,21.2938,117.6096,11109.96,259.15,235.27,0.0,21.7425,117.091,12039.6,247.13,56.81,0.0,73.262,929.64,12.02,far,above,stable,far_above_stable,maintain,5
1781284313,76cc65,7812f4,2.8659,104.1689,7886.7,226.25,31.99,3.9,2.1773,104.1048,5189.22,175.94,180.0,-7.48,76.899,-2697.48,50.31,far,below,approaching,far_below_approaching,maintain,5
1781284313,76cc65,780f74,2.8659,104.1689,7886.7,226.25,31.99,3.9,3.3685,104.6405,11422.38,241.41,174.37,0.0,76.584,3535.68,15.16,far,above,approaching,far_above_approaching,maintain,5
1781284313,76cc6d,3c49b7,40.2723,115.933,5250.18,183.93,214.4,6.5,40.3122,116.5591,2705.1,163.35,352.76,18.53,53.287,-2545.08,20.58,far,below,approaching,far_below_approaching,maintain,5
1781284313,76cc6d,040188,40.2723,115.933,5250.18,183.93,214.4,6.5,40.8067,116.565,10675.62,254.49,352.1,-0.33,79.895,5425.44,70.56,far,above,approaching,far_above_approaching,maintain,5
1781284313,76cc6d,7335a7,40.2723,115.933,5250.18,183.93,214.4,6.5,40.9236,115.5959,10675.62,226.56,293.13,0.33,77.813,5425.44,42.63,far,above,approaching,far_above_approaching,maintain,5
1781284313,76cc6d,add143,40.2723,115.933,5250.18,183.93,214.4,6.5,40.8202,115.8472,12496.8,233.99,295.95,0.0,61.354,7246.62,50.06,far,above,approaching,far_above_approaching,maintain,5
1781284313,76cd09,71ba04,24.0091,121.9168,12992.1,245.93,196.65,0.0,24.1015,121.6345,12070.08,255.56,14.93,0.0,30.45,-922.02,9.63,far,below,stable,far_below_stable,maintain,5
1781284313,76cd09,861b03,24.0091,121.9168,12992.1,245.93,196.65,0.0,24.6286,122.215,11064.24,239.99,211.68,0.0,75.221,-1927.86,5.94,far,below,stable,far_below_stable,maintain,5
1781284313,750260,7c6bbd,3.1156,100.8017,7338.06,207.71,299.04,6.5,3.7256,100.9829,12664.44,253.08,158.91,0.0,70.748,5326.38,45.37,far,above,approaching,far_above_approaching,maintain,5
1781284313,750263,7501fc,3.242,101.6822,2659.38,155.62,201.73,-9.1,2.967,101.5581,838.2,101.13,203.7,-1.63,33.54,-1821.18,54.49,far,below,approaching,far_below_approaching,maintain,5
1781284313,750263,78192e,3.242,101.6822,2659.38,155.62,201.73,-9.1,3.309,102.206,6812.28,209.12,21.96,6.83,58.624,4152.9,53.5,far,above,approaching,far_above_approaching,maintain,5
1781284313,750263,789249,3.242,101.6822,2659.38,155.62,201.73,-9.1,3.4552,101.7916,4168.14,180.28,208.83,-18.53,26.636,1508.76,24.66,far,above,approaching,far_above_approaching,maintain,5
1781284313,750263,750493,3.242,101.6822,2659.38,155.62,201.73,-9.1,2.8323,101.6145,678.18,72.63,145.97,-3.25,46.173,-1981.2,82.99,far,below,approaching,far_below_approaching,maintain,5
1781284313,750263,7504e0,3.242,101.6822,2659.38,155.62,201.73,-9.1,2.8315,101.6662,411.48,68.78,145.36,-3.25,45.68,-2247.9,86.84,far,below,approaching,far_below_approaching,maintain,5
1781284313,7501fc,789249,2.967,101.5581,838.2,101.13,203.7,-1.63,3.4552,101.7916,4168.14,180.28,208.83,-18.53,60.157,3329.94,79.15,far,above,approaching,far_above_approaching,maintain,5
1781284313,7501fc,750493,2.967,101.5581,838.2,101.13,203.7,-1.63,2.8323,101.6145,678.18,72.63,145.97,-3.25,16.235,-160.02,28.5,medium,same,approaching,medium_same_approaching,climb,-20
1781284313,7501fc,750583,2.967,101.5581,838.2,101.13,203.7,-1.63,2.314,101.6316,5105.4,181.94,212.88,4.88,73.068,4267.2,80.81,far,above,approaching,far_above_approaching,maintain,5
1781284313,7501fc,7504e0,2.967,101.5581,838.2,101.13,203.7,-1.63,2.8315,101.6662,411.48,68.78,145.36,-3.25,19.265,-426.72,32.35,medium,below,approaching,medium_below_approaching,maintain,5
1781284313,76cd46,8695c6,35.8009,144.1989,11742.42,298.69,71.32,0.0,35.8378,143.947,9525.0,295.84,75.6,0.0,23.08,-2217.42,2.85,far,below,stable,far_below_stable,maintain,5
1781284313,76cd46,a290d0,35.8009,144.1989,11742.42,298.69,71.32,0.0,35.6687,143.8232,9852.66,299.44,70.01,0.0,36.96,-1889.76,0.75,far,below,stable,far_below_stable,maintain,5
1781284313,3c49b7,040188,40.3122,116.5591,2705.1,163.35,352.76,18.53,40.8067,116.565,10675.62,254.49,352.1,-0.33,54.988,7970.52,91.14,far,above,approaching,far_above_approaching,maintain,5
1781284313,76cd7a,801506,1.2431,104.235,2933.7,149.61,151.67,11.7,1.2032,103.9136,822.96,96.08,43.26,-0.33,36.004,-2110.74,53.53,far,below,approaching,far_below_approaching,maintain,5
1781284313,76cd7a,7822dc,1.2431,104.235,2933.7,149.61,151.67,11.7,1.2199,103.9623,11087.1,232.81,351.87,0.0,30.425,8153.4,83.2,far,above,approaching,far_above_approaching,maintain,5
